start_time,end_time,duration,class,frequency
00:16:09,00:16:13,00:00:03,4 Class 5 editing docs,
00:16:13,00:16:18,00:00:05,4 Class 5 editing docs,
00:16:18,00:16:25,00:00:07,idle,
00:16:26,00:16:29,00:00:03,4 Class 5 editing docs,
00:16:30,00:16:35,00:00:05,4 Class 5 editing docs,
00:16:35,00:16:47,00:00:12,idle,
00:16:48,00:16:53,00:00:05,4 Class 5 editing docs,
00:16:53,00:16:55,00:00:01,idle,
00:16:57,00:17:02,00:00:05,4 Class 5 editing docs,
00:17:02,00:17:34,00:00:32,idle,
00:17:34,00:17:39,00:00:05,0 Class 1 browsing the web,
00:17:39,00:18:51,00:01:12,idle,
00:18:51,00:18:54,00:00:02,10 Class 11 code reference,
00:18:57,00:18:59,00:00:02,10 Class 11 code reference,
00:19:00,00:19:05,00:00:05,0 Class 1 browsing the web,
00:19:05,00:19:11,00:00:06,idle,
00:19:11,00:19:16,00:00:05,4 Class 5 editing docs,
00:19:16,00:19:18,00:00:02,idle,
00:19:18,00:19:23,00:00:05,0 Class 1 browsing the web,
00:19:23,00:19:32,00:00:09,idle,
00:19:33,00:19:35,00:00:02,10 Class 11 code reference,
00:19:38,00:19:42,00:00:04,0 Class 1 browsing the web,
00:19:42,00:19:47,00:00:05,9 Class 10 other,
00:19:47,00:19:49,00:00:01,idle,
00:19:52,00:19:57,00:00:05,10 Class 11 code reference,
00:19:57,00:20:01,00:00:04,idle,
00:20:04,00:20:06,00:00:02,4 Class 5 editing docs,
00:20:07,00:20:12,00:00:05,4 Class 5 editing docs,
00:20:12,00:20:14,00:00:02,idle,
00:20:15,00:20:18,00:00:03,4 Class 5 editing docs,
00:20:20,00:20:23,00:00:03,4 Class 5 editing docs,
00:20:27,00:20:30,00:00:02,4 Class 5 editing docs,
00:20:36,00:20:41,00:00:05,10 Class 11 code reference,
00:20:41,00:20:43,00:00:02,idle,
00:20:44,00:20:49,00:00:05,10 Class 11 code reference,
00:20:49,00:20:52,00:00:02,idle,
00:20:53,00:20:55,00:00:02,4 Class 5 editing docs,
00:20:56,00:20:58,00:00:02,4 Class 5 editing docs,
00:20:58,00:21:01,00:00:03,2 Class 3 using github,
00:21:01,00:21:06,00:00:05,4 Class 5 editing docs,
00:21:06,00:21:08,00:00:02,idle,
00:21:10,00:21:14,00:00:04,10 Class 11 code reference,
00:21:14,00:21:17,00:00:03,4 Class 5 editing docs,
00:21:18,00:21:23,00:00:05,4 Class 5 editing docs,
00:21:23,00:21:25,00:00:02,idle,
00:21:25,00:21:28,00:00:03,4 Class 5 editing docs,
00:21:30,00:21:34,00:00:04,4 Class 5 editing docs,
00:21:35,00:21:37,00:00:02,10 Class 11 code reference,
00:21:40,00:21:45,00:00:05,4 Class 5 editing docs,
00:21:45,00:22:08,00:00:23,idle,
00:22:12,00:22:15,00:00:02,4 Class 5 editing docs,
00:22:16,00:22:20,00:00:03,4 Class 5 editing docs,
00:22:21,00:22:26,00:00:05,4 Class 5 editing docs,
00:22:26,00:22:28,00:00:02,idle,
00:22:29,00:22:33,00:00:04,4 Class 5 editing docs,
00:22:33,00:22:38,00:00:05,2 Class 3 using github,
00:22:38,00:22:39,00:00:01,idle,
00:22:39,00:22:42,00:00:03,10 Class 11 code reference,
00:22:42,00:22:47,00:00:05,2 Class 3 using github,
00:22:47,00:22:49,00:00:02,idle,
00:22:50,00:22:53,00:00:03,10 Class 11 code reference,
00:22:53,00:22:55,00:00:02,2 Class 3 using github,
00:22:57,00:22:59,00:00:02,4 Class 5 editing docs,
00:22:59,00:23:04,00:00:05,0 Class 1 browsing the web,
00:23:04,00:28:45,00:05:40,idle,
00:28:45,00:28:48,00:00:03,4 Class 5 editing docs,
00:28:48,00:28:53,00:00:05,0 Class 1 browsing the web,
00:28:53,00:28:56,00:00:03,idle,
00:28:57,00:29:02,00:00:05,10 Class 11 code reference,
00:29:02,00:29:06,00:00:04,idle,
00:29:08,00:29:13,00:00:05,0 Class 1 browsing the web,
00:29:13,00:31:56,00:02:42,idle,
00:31:56,00:32:01,00:00:05,4 Class 5 editing docs,
00:32:01,00:34:44,00:02:43,idle,
00:34:44,00:34:47,00:00:02,0 Class 1 browsing the web,
00:34:47,00:34:52,00:00:05,4 Class 5 editing docs,
00:34:52,00:42:45,00:07:53,idle,
00:42:45,00:42:49,00:00:03,4 Class 5 editing docs,
00:42:52,00:42:57,00:00:05,4 Class 5 editing docs,
00:42:57,00:56:54,00:13:57,idle,
00:56:54,00:56:56,00:00:02,9 Class 10 other,
00:56:56,00:57:01,00:00:05,4 Class 5 editing docs,
00:57:01,01:00:08,00:03:06,idle,
01:00:09,01:00:14,00:00:05,4 Class 5 editing docs,
01:00:14,01:00:44,00:00:30,idle,
01:00:44,01:00:46,00:00:02,3 Class 4 cmd command,
01:00:46,01:00:48,00:00:02,5 Class 6 coding in VSC,
01:00:51,01:00:56,00:00:05,5 Class 6 coding in VSC,
01:00:56,01:01:05,00:00:09,idle,
01:01:05,01:01:07,00:00:02,3 Class 4 cmd command,
01:01:07,01:01:11,00:00:04,4 Class 5 editing docs,
01:01:11,01:01:16,00:00:05,3 Class 4 cmd command,
01:01:16,01:01:49,00:00:32,idle,
01:01:50,01:01:56,00:00:05,5 Class 6 coding in VSC,
01:01:56,01:01:58,00:00:02,3 Class 4 cmd command,
01:01:59,01:02:04,00:00:05,3 Class 4 cmd command,
01:02:04,01:02:23,00:00:19,idle,
01:02:23,01:02:26,00:00:03,4 Class 5 editing docs,
01:02:29,01:02:31,00:00:02,3 Class 4 cmd command,
01:02:32,01:02:37,00:00:05,5 Class 6 coding in VSC,
01:02:37,01:02:44,00:00:07,idle,
01:02:45,01:02:48,00:00:03,5 Class 6 coding in VSC,
01:02:48,01:02:54,00:00:05,3 Class 4 cmd command,
01:02:55,01:03:00,00:00:05,5 Class 6 coding in VSC,
01:03:00,01:03:02,00:00:02,idle,
01:03:03,01:03:08,00:00:05,5 Class 6 coding in VSC,
01:03:08,01:04:14,00:01:06,idle,
01:04:17,01:04:19,00:00:02,5 Class 6 coding in VSC,
01:04:19,01:04:21,00:00:02,5 Class 6 coding in VSC,
