start_time,end_time,duration,class,frequency
01:01:27,01:01:32,00:00:05,0 Class 1 browsing the web,
01:01:32,01:02:26,00:00:54,idle,
01:02:29,01:02:32,00:00:03,9 Class 10 other,
01:02:33,01:02:35,00:00:02,9 Class 10 other,
01:02:35,01:02:37,00:00:02,0 Class 1 browsing the web,
01:02:37,01:02:42,00:00:05,2 Class 3 using github,
01:02:42,01:02:46,00:00:04,idle,
01:02:46,01:02:50,00:00:04,0 Class 1 browsing the web,
01:02:52,01:02:55,00:00:03,0 Class 1 browsing the web,
01:03:01,01:03:03,00:00:02,9 Class 10 other,
01:03:05,01:03:10,00:00:05,9 Class 10 other,
01:03:10,01:03:34,00:00:24,idle,
01:03:34,01:03:37,00:00:02,5 Class 6 coding in VSC,
01:03:38,01:03:40,00:00:02,5 Class 6 coding in VSC,
01:03:40,01:03:45,00:00:05,9 Class 10 other,
01:03:45,01:03:46,00:00:01,idle,
01:03:46,01:03:51,00:00:05,0 Class 1 browsing the web,
01:03:51,01:04:21,00:00:30,idle,
01:04:22,01:04:24,00:00:02,0 Class 1 browsing the web,
01:04:24,01:04:29,00:00:05,5 Class 6 coding in VSC,
01:04:29,01:04:42,00:00:13,idle,
01:04:49,01:04:54,00:00:05,0 Class 1 browsing the web,
01:04:54,01:09:37,00:04:42,idle,
01:09:38,01:09:42,00:00:04,0 Class 1 browsing the web,
01:09:43,01:09:48,00:00:05,0 Class 1 browsing the web,
01:09:48,01:11:23,00:01:34,idle,
01:11:23,01:11:26,00:00:03,0 Class 1 browsing the web,
01:11:27,01:11:29,00:00:02,0 Class 1 browsing the web,
01:11:33,01:11:38,00:00:05,0 Class 1 browsing the web,
01:11:38,01:11:43,00:00:04,idle,
01:11:43,01:11:46,00:00:03,0 Class 1 browsing the web,
01:11:51,01:11:56,00:00:05,0 Class 1 browsing the web,
01:11:56,01:12:39,00:00:43,idle,
01:12:40,01:12:45,00:00:04,0 Class 1 browsing the web,
01:12:45,01:12:50,00:00:05,10 Class 11 code reference,
01:12:50,01:12:55,00:00:05,0 Class 1 browsing the web,
01:12:55,01:15:31,00:02:35,idle,
01:15:32,01:15:37,00:00:05,0 Class 1 browsing the web,
01:15:37,01:18:38,00:03:01,idle,
01:18:39,01:18:44,00:00:05,0 Class 1 browsing the web,
01:18:44,01:27:24,00:08:40,idle,
01:27:24,01:27:26,00:00:02,0 Class 1 browsing the web,
01:27:28,01:27:33,00:00:05,0 Class 1 browsing the web,
01:27:33,01:27:35,00:00:01,idle,
01:27:35,01:27:40,00:00:05,0 Class 1 browsing the web,
01:27:42,01:27:44,00:00:02,6 Class 7 watching YT,
01:27:44,01:27:49,00:00:05,5 Class 6 coding in VSC,
01:27:49,01:28:35,00:00:45,idle,
01:28:35,01:28:37,00:00:02,10 Class 11 code reference,
01:28:37,01:28:42,00:00:05,0 Class 1 browsing the web,
01:28:42,01:29:04,00:00:21,idle,
01:29:06,01:29:11,00:00:05,5 Class 6 coding in VSC,
01:29:11,01:29:26,00:00:14,idle,
01:29:30,01:29:32,00:00:02,0 Class 1 browsing the web,
01:29:32,01:29:34,00:00:02,0 Class 1 browsing the web,
01:29:34,01:29:38,00:00:03,4 Class 5 editing docs,
01:29:38,01:29:42,00:00:04,0 Class 1 browsing the web,
01:29:48,01:29:52,00:00:04,4 Class 5 editing docs,
01:29:52,01:29:54,00:00:02,2 Class 3 using github,
01:29:57,01:30:00,00:00:02,0 Class 1 browsing the web,
01:30:01,01:30:04,00:00:03,0 Class 1 browsing the web,
01:30:05,01:30:09,00:00:04,0 Class 1 browsing the web,
01:30:09,01:30:14,00:00:05,5 Class 6 coding in VSC,
01:30:14,01:34:57,00:04:43,idle,
01:34:58,01:35:03,00:00:05,5 Class 6 coding in VSC,
01:35:03,01:35:15,00:00:12,idle,
01:35:16,01:35:21,00:00:05,0 Class 1 browsing the web,
01:35:21,01:35:46,00:00:24,idle,
01:35:46,01:35:51,00:00:05,9 Class 10 other,
01:35:51,01:36:08,00:00:17,idle,
01:36:08,01:36:13,00:00:05,0 Class 1 browsing the web,
01:36:13,01:36:16,00:00:02,idle,
01:36:24,01:36:29,00:00:05,0 Class 1 browsing the web,
01:36:29,01:36:40,00:00:11,idle,
01:36:46,01:36:51,00:00:05,0 Class 1 browsing the web,
01:36:51,01:36:58,00:00:07,idle,
01:36:58,01:37:02,00:00:03,4 Class 5 editing docs,
01:37:02,01:37:07,00:00:05,2 Class 3 using github,
01:37:07,01:37:10,00:00:03,idle,
01:37:11,01:37:14,00:00:02,9 Class 10 other,
01:37:14,01:37:19,00:00:05,4 Class 5 editing docs,
01:37:19,01:37:22,00:00:03,idle,
01:37:26,01:37:31,00:00:05,0 Class 1 browsing the web,
01:37:31,01:37:38,00:00:07,idle,
01:37:39,01:37:42,00:00:03,9 Class 10 other,
01:37:42,01:37:47,00:00:05,0 Class 1 browsing the web,
01:37:47,01:37:56,00:00:09,idle,
01:37:56,01:38:00,00:00:04,0 Class 1 browsing the web,
01:38:01,01:38:06,00:00:05,0 Class 1 browsing the web,
01:38:06,01:38:22,00:00:16,idle,
01:38:22,01:38:27,00:00:05,5 Class 6 coding in VSC,
01:38:27,01:38:34,00:00:06,idle,
01:38:34,01:38:37,00:00:02,5 Class 6 coding in VSC,
01:38:38,01:38:42,00:00:04,0 Class 1 browsing the web,
01:38:45,01:38:47,00:00:02,2 Class 3 using github,
01:38:49,01:38:54,00:00:05,9 Class 10 other,
01:38:54,01:38:55,00:00:01,idle,
01:38:56,01:38:59,00:00:03,9 Class 10 other,
01:38:59,01:39:01,00:00:02,2 Class 3 using github,
01:39:01,01:39:06,00:00:05,9 Class 10 other,
01:39:06,01:40:04,00:00:58,idle,
01:40:05,01:40:10,00:00:05,2 Class 3 using github,
01:40:10,01:40:11,00:00:01,idle,
01:40:11,01:40:16,00:00:05,9 Class 10 other,
01:40:16,01:42:08,00:01:52,idle,
01:42:09,01:42:13,00:00:04,9 Class 10 other,
01:42:15,01:42:17,00:00:02,0 Class 1 browsing the web,
01:42:18,01:42:23,00:00:05,9 Class 10 other,
01:42:23,01:42:36,00:00:13,idle,
01:42:36,01:42:39,00:00:03,0 Class 1 browsing the web,
01:42:41,01:42:43,00:00:02,0 Class 1 browsing the web,
01:42:43,01:42:48,00:00:05,9 Class 10 other,
01:42:48,01:43:01,00:00:13,idle,
01:43:02,01:43:07,00:00:05,9 Class 10 other,
01:43:07,01:43:10,00:00:03,0 Class 1 browsing the web,
01:43:11,01:43:13,00:00:02,2 Class 3 using github,
01:43:15,01:43:17,00:00:02,9 Class 10 other,
01:43:20,01:43:23,00:00:02,0 Class 1 browsing the web,
01:43:23,01:43:27,00:00:04,4 Class 5 editing docs,
01:43:27,01:43:32,00:00:05,0 Class 1 browsing the web,
01:43:32,01:43:35,00:00:03,idle,
01:43:36,01:43:41,00:00:05,0 Class 1 browsing the web,
01:43:41,01:43:42,00:00:01,idle,
01:43:45,01:43:50,00:00:05,0 Class 1 browsing the web,
01:43:50,01:43:53,00:00:03,idle,
01:43:54,01:43:59,00:00:05,2 Class 3 using github,
01:43:59,01:44:06,00:00:07,idle,
01:44:07,01:44:12,00:00:05,9 Class 10 other,
01:44:12,01:44:13,00:00:01,idle,
01:44:13,01:44:15,00:00:02,0 Class 1 browsing the web,
01:44:15,01:44:18,00:00:03,9 Class 10 other,
01:44:18,01:44:21,00:00:02,0 Class 1 browsing the web,
01:44:22,01:44:26,00:00:04,0 Class 1 browsing the web,
01:44:26,01:44:28,00:00:02,8 Class 9 preview output,
01:44:28,01:44:33,00:00:05,0 Class 1 browsing the web,
01:44:33,01:44:48,00:00:15,idle,
01:44:49,01:44:52,00:00:03,0 Class 1 browsing the web,
01:44:53,01:44:58,00:00:05,0 Class 1 browsing the web,
01:44:58,01:45:07,00:00:09,idle,
01:45:08,01:45:13,00:00:05,0 Class 1 browsing the web,
01:45:13,01:45:45,00:00:32,idle,
01:45:47,01:45:52,00:00:05,3 Class 4 cmd command,
01:45:52,01:45:57,00:00:05,0 Class 1 browsing the web,
01:45:57,01:46:02,00:00:04,idle,
01:46:04,01:46:09,00:00:05,0 Class 1 browsing the web,
01:46:09,01:46:55,00:00:45,idle,
01:46:57,01:47:02,00:00:05,0 Class 1 browsing the web,
01:47:02,01:47:04,00:00:02,idle,
01:47:06,01:47:11,00:00:05,9 Class 10 other,
01:47:11,01:47:47,00:00:36,idle,
01:47:49,01:47:54,00:00:04,0 Class 1 browsing the web,
01:47:54,01:47:59,00:00:05,9 Class 10 other,
01:47:59,01:49:14,00:01:15,idle,
01:49:14,01:49:19,00:00:05,9 Class 10 other,
01:49:19,01:49:23,00:00:04,idle,
01:49:23,01:49:25,00:00:02,4 Class 5 editing docs,
01:49:28,01:49:31,00:00:03,4 Class 5 editing docs,
01:49:33,01:49:36,00:00:02,4 Class 5 editing docs,
01:49:37,01:49:39,00:00:02,9 Class 10 other,
01:49:44,01:49:46,00:00:02,9 Class 10 other,
01:49:46,01:49:51,00:00:05,2 Class 3 using github,
01:49:51,01:49:53,00:00:02,idle,
01:49:56,01:50:00,00:00:04,9 Class 10 other,
01:50:00,01:50:05,00:00:05,4 Class 5 editing docs,
01:50:05,01:50:18,00:00:13,idle,
01:50:18,01:50:23,00:00:05,9 Class 10 other,
