start_time,end_time,duration,class,frequency
01:20:29,01:20:32,00:00:03,0 Class 1 browsing the web,
01:20:32,01:20:35,00:00:03,4 Class 5 editing docs,
01:20:37,01:20:41,00:00:04,2 Class 3 using github,
01:20:41,01:20:46,00:00:05,0 Class 1 browsing the web,
01:20:46,01:20:53,00:00:07,idle,
01:20:53,01:20:58,00:00:05,9 Class 10 other,
01:20:58,01:21:02,00:00:03,idle,
01:21:03,01:21:08,00:00:05,9 Class 10 other,
01:21:08,01:21:10,00:00:02,idle,
01:21:11,01:21:16,00:00:05,9 Class 10 other,
01:21:16,01:21:18,00:00:02,idle,
01:21:19,01:21:24,00:00:05,9 Class 10 other,
01:21:24,01:21:27,00:00:03,idle,
01:21:28,01:21:33,00:00:05,9 Class 10 other,
01:21:33,01:21:35,00:00:02,idle,
01:21:36,01:21:41,00:00:05,9 Class 10 other,
01:21:41,01:21:43,00:00:02,idle,
01:21:44,01:21:49,00:00:05,9 Class 10 other,
01:21:49,01:21:52,00:00:03,idle,
01:21:53,01:21:58,00:00:05,9 Class 10 other,
01:21:58,01:22:00,00:00:02,idle,
01:22:01,01:22:06,00:00:05,9 Class 10 other,
01:22:06,01:22:08,00:00:02,idle,
01:22:09,01:22:14,00:00:05,9 Class 10 other,
01:22:14,01:22:17,00:00:03,idle,
01:22:17,01:22:22,00:00:05,9 Class 10 other,
01:22:22,01:22:25,00:00:03,idle,
01:22:26,01:22:31,00:00:05,9 Class 10 other,
01:22:31,01:22:33,00:00:02,idle,
01:22:34,01:22:39,00:00:05,9 Class 10 other,
01:22:39,01:22:42,00:00:03,idle,
01:22:43,01:22:48,00:00:05,9 Class 10 other,
01:22:48,01:22:50,00:00:02,idle,
01:22:51,01:22:56,00:00:05,9 Class 10 other,
01:22:56,01:22:58,00:00:02,idle,
01:22:59,01:23:04,00:00:05,9 Class 10 other,
01:23:04,01:23:07,00:00:03,idle,
01:23:08,01:23:13,00:00:05,9 Class 10 other,
01:23:13,01:23:15,00:00:02,idle,
01:23:16,01:23:18,00:00:02,9 Class 10 other,
01:23:18,01:23:23,00:00:05,4 Class 5 editing docs,
01:23:23,01:23:28,00:00:05,0 Class 1 browsing the web,
01:23:28,01:23:34,00:00:05,idle,
01:23:36,01:23:38,00:00:02,9 Class 10 other,
01:23:40,01:23:42,00:00:02,9 Class 10 other,
01:23:43,01:23:48,00:00:05,9 Class 10 other,
01:23:48,01:24:10,00:00:22,idle,
01:24:12,01:24:17,00:00:05,9 Class 10 other,
01:24:17,01:26:02,00:01:45,idle,
01:26:02,01:26:07,00:00:05,9 Class 10 other,
01:26:07,01:28:27,00:02:19,idle,
01:28:31,01:28:36,00:00:04,0 Class 1 browsing the web,
01:28:36,01:28:39,00:00:03,9 Class 10 other,
01:28:39,01:28:44,00:00:05,0 Class 1 browsing the web,
01:28:45,01:28:47,00:00:02,2 Class 3 using github,
01:28:47,01:28:51,00:00:04,4 Class 5 editing docs,
01:28:51,01:28:54,00:00:03,2 Class 3 using github,
01:28:55,01:28:59,00:00:04,2 Class 3 using github,
01:29:00,01:29:05,00:00:05,2 Class 3 using github,
01:29:05,01:29:35,00:00:30,idle,
01:29:35,01:29:40,00:00:05,5 Class 6 coding in VSC,
01:29:40,01:29:48,00:00:07,idle,
01:29:48,01:29:52,00:00:04,4 Class 5 editing docs,
01:29:53,01:29:58,00:00:04,9 Class 10 other,
01:29:58,01:30:03,00:00:05,9 Class 10 other,
01:30:03,01:30:31,00:00:27,idle,
01:30:31,01:30:33,00:00:02,0 Class 1 browsing the web,
01:30:33,01:30:38,00:00:05,5 Class 6 coding in VSC,
01:30:42,01:30:44,00:00:02,4 Class 5 editing docs,
01:30:44,01:30:47,00:00:02,2 Class 3 using github,
01:30:47,01:30:50,00:00:03,0 Class 1 browsing the web,
01:30:52,01:30:55,00:00:03,0 Class 1 browsing the web,
01:30:55,01:31:00,00:00:05,5 Class 6 coding in VSC,
01:31:00,01:31:25,00:00:25,idle,
01:31:25,01:31:28,00:00:03,0 Class 1 browsing the web,
01:31:28,01:31:31,00:00:03,5 Class 6 coding in VSC,
01:31:31,01:31:36,00:00:05,0 Class 1 browsing the web,
01:31:36,01:31:56,00:00:20,idle,
01:31:57,01:32:00,00:00:02,0 Class 1 browsing the web,
01:32:00,01:32:05,00:00:05,5 Class 6 coding in VSC,
01:32:05,01:32:52,00:00:47,idle,
01:32:52,01:32:54,00:00:02,0 Class 1 browsing the web,
01:32:54,01:32:59,00:00:05,5 Class 6 coding in VSC,
01:32:59,01:33:05,00:00:06,idle,
01:33:05,01:33:10,00:00:05,0 Class 1 browsing the web,
01:33:10,01:33:20,00:00:10,idle,
01:33:21,01:33:26,00:00:05,5 Class 6 coding in VSC,
01:33:26,01:33:29,00:00:02,idle,
01:33:29,01:33:34,00:00:05,0 Class 1 browsing the web,
01:33:34,01:33:39,00:00:05,idle,
01:33:39,01:33:44,00:00:05,5 Class 6 coding in VSC,
01:33:44,01:34:23,00:00:39,idle,
01:34:23,01:34:28,00:00:05,0 Class 1 browsing the web,
01:34:28,01:34:51,00:00:23,idle,
01:34:54,01:34:57,00:00:03,4 Class 5 editing docs,
01:34:58,01:35:00,00:00:02,2 Class 3 using github,
01:35:00,01:35:05,00:00:05,4 Class 5 editing docs,
01:35:05,01:36:10,00:01:05,idle,
01:36:12,01:36:15,00:00:03,0 Class 1 browsing the web,
01:36:17,01:36:22,00:00:05,0 Class 1 browsing the web,
01:36:22,01:36:24,00:00:02,idle,
01:36:25,01:36:30,00:00:05,0 Class 1 browsing the web,
01:36:30,01:36:35,00:00:04,idle,
01:36:35,01:36:38,00:00:03,10 Class 11 code reference,
01:36:38,01:36:43,00:00:05,10 Class 11 code reference,
01:36:44,01:36:47,00:00:03,10 Class 11 code reference,
01:36:51,01:36:56,00:00:05,0 Class 1 browsing the web,
01:36:56,01:37:02,00:00:05,idle,
01:37:07,01:37:12,00:00:05,0 Class 1 browsing the web,
01:37:12,01:37:31,00:00:19,idle,
01:37:31,01:37:33,00:00:02,5 Class 6 coding in VSC,
01:37:34,01:37:37,00:00:02,4 Class 5 editing docs,
01:37:37,01:37:42,00:00:05,5 Class 6 coding in VSC,
01:37:42,01:38:28,00:00:46,idle,
01:38:28,01:38:31,00:00:02,4 Class 5 editing docs,
01:38:31,01:38:36,00:00:05,0 Class 1 browsing the web,
01:38:36,01:38:46,00:00:10,idle,
01:38:47,01:38:52,00:00:05,0 Class 1 browsing the web,
01:38:52,01:39:09,00:00:17,idle,
01:39:09,01:39:14,00:00:05,5 Class 6 coding in VSC,
01:39:14,01:39:16,00:00:01,idle,
01:39:18,01:39:23,00:00:05,0 Class 1 browsing the web,
01:39:23,01:39:28,00:00:05,idle,
01:39:30,01:39:35,00:00:05,0 Class 1 browsing the web,
01:39:35,01:39:36,00:00:01,idle,
01:39:36,01:39:41,00:00:05,5 Class 6 coding in VSC,
01:39:41,01:39:43,00:00:02,9 Class 10 other,
01:39:43,01:39:48,00:00:05,5 Class 6 coding in VSC,
01:39:48,01:40:05,00:00:16,idle,
01:40:07,01:40:12,00:00:05,5 Class 6 coding in VSC,
01:40:15,01:40:17,00:00:02,0 Class 1 browsing the web,
01:40:19,01:40:21,00:00:02,0 Class 1 browsing the web,
01:40:21,01:40:23,00:00:02,9 Class 10 other,
01:40:24,01:40:29,00:00:05,5 Class 6 coding in VSC,
01:40:29,01:41:02,00:00:33,idle,
01:41:02,01:41:04,00:00:02,9 Class 10 other,
01:41:05,01:41:10,00:00:05,9 Class 10 other,
01:41:10,01:41:14,00:00:04,idle,
01:41:17,01:41:22,00:00:05,0 Class 1 browsing the web,
01:41:22,01:41:23,00:00:01,idle,
01:41:23,01:41:27,00:00:04,0 Class 1 browsing the web,
01:41:28,01:41:33,00:00:05,4 Class 5 editing docs,
01:41:33,01:41:37,00:00:04,idle,
01:41:37,01:41:41,00:00:03,0 Class 1 browsing the web,
01:41:41,01:41:46,00:00:05,10 Class 11 code reference,
01:41:46,01:41:47,00:00:01,idle,
01:41:47,01:41:49,00:00:02,10 Class 11 code reference,
01:41:51,01:41:56,00:00:05,0 Class 1 browsing the web,
01:41:56,01:42:00,00:00:04,idle,
01:42:01,01:42:06,00:00:05,10 Class 11 code reference,
01:42:06,01:42:09,00:00:02,idle,
01:42:10,01:42:13,00:00:03,10 Class 11 code reference,
01:42:15,01:42:21,00:00:05,10 Class 11 code reference,
01:42:25,01:42:30,00:00:05,0 Class 1 browsing the web,
01:42:30,01:42:36,00:00:06,idle,
01:42:36,01:42:41,00:00:05,5 Class 6 coding in VSC,
01:42:41,01:42:48,00:00:07,idle,
01:42:50,01:42:55,00:00:05,5 Class 6 coding in VSC,
01:42:55,01:42:59,00:00:04,idle,
01:42:59,01:43:02,00:00:03,0 Class 1 browsing the web,
01:43:02,01:43:05,00:00:02,5 Class 6 coding in VSC,
01:43:05,01:43:08,00:00:02,5 Class 6 coding in VSC,
01:43:10,01:43:13,00:00:03,5 Class 6 coding in VSC,
01:43:14,01:43:17,00:00:02,5 Class 6 coding in VSC,
01:43:24,01:43:27,00:00:03,0 Class 1 browsing the web,
01:43:27,01:43:32,00:00:05,0 Class 1 browsing the web,
01:43:32,01:43:35,00:00:02,idle,
01:43:35,01:43:40,00:00:05,5 Class 6 coding in VSC,
01:43:41,01:43:46,00:00:05,5 Class 6 coding in VSC,
01:43:46,01:43:53,00:00:06,idle,
01:43:56,01:44:01,00:00:05,0 Class 1 browsing the web,
01:44:01,01:45:41,00:01:40,idle,
01:45:44,01:45:49,00:00:05,5 Class 6 coding in VSC,
01:45:49,01:45:55,00:00:06,idle,
01:45:55,01:45:57,00:00:02,0 Class 1 browsing the web,
01:45:59,01:46:03,00:00:04,10 Class 11 code reference,
01:46:06,01:46:08,00:00:02,9 Class 10 other,
01:46:08,01:46:13,00:00:05,0 Class 1 browsing the web,
01:46:13,01:46:41,00:00:27,idle,
01:46:41,01:46:45,00:00:04,5 Class 6 coding in VSC,
01:46:45,01:46:50,00:00:05,0 Class 1 browsing the web,
01:46:50,01:47:02,00:00:12,idle,
01:47:07,01:47:10,00:00:02,5 Class 6 coding in VSC,
01:47:11,01:47:13,00:00:02,0 Class 1 browsing the web,
01:47:13,01:47:18,00:00:05,5 Class 6 coding in VSC,
01:47:18,01:47:43,00:00:25,idle,
01:47:43,01:47:45,00:00:02,4 Class 5 editing docs,
01:47:45,01:47:50,00:00:05,0 Class 1 browsing the web,
01:47:50,01:47:58,00:00:07,idle,
01:47:58,01:48:02,00:00:04,4 Class 5 editing docs,
01:48:05,01:48:10,00:00:05,5 Class 6 coding in VSC,
01:48:10,01:48:25,00:00:15,idle,
01:48:28,01:48:32,00:00:04,4 Class 5 editing docs,
01:48:32,01:48:37,00:00:05,0 Class 1 browsing the web,
01:48:37,01:48:39,00:00:02,idle,
01:48:39,01:48:44,00:00:05,5 Class 6 coding in VSC,
01:48:44,01:49:15,00:00:30,idle,
01:49:15,01:49:20,00:00:05,0 Class 1 browsing the web,
01:49:22,01:49:26,00:00:04,0 Class 1 browsing the web,
01:49:26,01:49:31,00:00:05,0 Class 1 browsing the web,
01:49:32,01:49:34,00:00:02,0 Class 1 browsing the web,
01:49:35,01:49:38,00:00:03,1 Class 2 reading technical documentation,
01:49:40,01:49:45,00:00:05,9 Class 10 other,
01:49:45,01:50:03,00:00:17,idle,
01:50:06,01:50:12,00:00:05,5 Class 6 coding in VSC,
01:50:12,01:50:17,00:00:05,0 Class 1 browsing the web,
01:50:17,01:50:24,00:00:06,idle,
01:50:27,01:50:30,00:00:03,0 Class 1 browsing the web,
01:50:30,01:50:34,00:00:03,4 Class 5 editing docs,
01:50:34,01:50:39,00:00:05,2 Class 3 using github,
01:50:39,01:50:51,00:00:12,idle,
01:50:52,01:50:55,00:00:02,2 Class 3 using github,
01:50:55,01:51:00,00:00:05,0 Class 1 browsing the web,
01:51:00,01:51:03,00:00:02,4 Class 5 editing docs,
01:51:05,01:51:10,00:00:05,9 Class 10 other,
01:51:10,01:51:14,00:00:03,idle,
01:51:15,01:51:18,00:00:02,9 Class 10 other,
01:51:18,01:51:23,00:00:05,4 Class 5 editing docs,
01:51:23,01:51:28,00:00:05,idle,
01:51:31,01:51:35,00:00:04,9 Class 10 other,
01:51:35,01:51:39,00:00:03,4 Class 5 editing docs,
01:51:39,01:51:41,00:00:02,0 Class 1 browsing the web,
01:51:42,01:51:47,00:00:05,9 Class 10 other,
01:51:47,01:51:48,00:00:01,idle,
01:51:50,01:51:52,00:00:02,9 Class 10 other,
01:51:52,01:51:57,00:00:05,4 Class 5 editing docs,
01:51:57,01:52:02,00:00:05,9 Class 10 other,
01:52:03,01:52:08,00:00:05,9 Class 10 other,
01:52:08,01:52:10,00:00:02,0 Class 1 browsing the web,
01:52:11,01:52:13,00:00:02,9 Class 10 other,
01:52:15,01:52:17,00:00:02,4 Class 5 editing docs,
01:52:18,01:52:23,00:00:05,5 Class 6 coding in VSC,
01:52:23,01:52:27,00:00:04,idle,
01:52:27,01:52:32,00:00:05,0 Class 1 browsing the web,
01:52:32,01:52:48,00:00:16,idle,
01:52:49,01:52:54,00:00:05,5 Class 6 coding in VSC,
01:52:54,01:52:58,00:00:03,0 Class 1 browsing the web,
01:53:00,01:53:02,00:00:02,5 Class 6 coding in VSC,
01:53:02,01:53:07,00:00:05,0 Class 1 browsing the web,
01:53:07,01:53:20,00:00:13,idle,
01:53:22,01:53:27,00:00:05,0 Class 1 browsing the web,
01:53:27,01:53:30,00:00:03,idle,
01:53:32,01:53:34,00:00:02,0 Class 1 browsing the web,
01:53:34,01:53:39,00:00:05,5 Class 6 coding in VSC,
01:53:39,01:53:52,00:00:13,idle,
01:53:52,01:53:57,00:00:05,0 Class 1 browsing the web,
01:53:57,01:54:10,00:00:12,idle,
01:54:10,01:54:13,00:00:03,5 Class 6 coding in VSC,
01:54:13,01:54:16,00:00:03,4 Class 5 editing docs,
01:54:16,01:54:21,00:00:05,0 Class 1 browsing the web,
01:54:21,01:54:28,00:00:06,idle,
01:54:32,01:54:36,00:00:04,4 Class 5 editing docs,
01:54:36,01:54:41,00:00:04,5 Class 6 coding in VSC,
01:54:41,01:54:44,00:00:03,4 Class 5 editing docs,
01:54:44,01:54:46,00:00:02,1 Class 2 reading technical documentation,
01:54:46,01:54:51,00:00:04,9 Class 10 other,
01:54:51,01:54:54,00:00:03,4 Class 5 editing docs,
01:54:54,01:54:56,00:00:02,1 Class 2 reading technical documentation,
01:54:56,01:55:01,00:00:04,9 Class 10 other,
01:55:01,01:55:03,00:00:02,4 Class 5 editing docs,
01:55:03,01:55:07,00:00:03,1 Class 2 reading technical documentation,
01:55:07,01:55:11,00:00:04,9 Class 10 other,
01:55:11,01:55:17,00:00:05,4 Class 5 editing docs,
01:55:17,01:55:22,00:00:05,1 Class 2 reading technical documentation,
01:55:22,01:55:23,00:00:01,idle,
01:55:24,01:55:29,00:00:05,0 Class 1 browsing the web,
01:55:29,01:55:32,00:00:02,idle,
01:55:32,01:55:35,00:00:02,5 Class 6 coding in VSC,
01:55:36,01:55:39,00:00:02,5 Class 6 coding in VSC,
01:55:40,01:55:45,00:00:05,5 Class 6 coding in VSC,
01:55:50,01:55:55,00:00:05,5 Class 6 coding in VSC,
01:55:55,01:56:13,00:00:17,idle,
01:56:16,01:56:21,00:00:05,4 Class 5 editing docs,
01:56:22,01:56:24,00:00:02,9 Class 10 other,
01:56:25,01:56:30,00:00:05,4 Class 5 editing docs,
01:56:30,01:56:55,00:00:24,idle,
01:56:55,01:56:58,00:00:02,4 Class 5 editing docs,
01:57:01,01:57:05,00:00:03,5 Class 6 coding in VSC,
01:57:05,01:57:08,00:00:03,5 Class 6 coding in VSC,
01:57:09,01:57:14,00:00:05,5 Class 6 coding in VSC,
01:57:14,01:57:23,00:00:09,idle,
