start_time,end_time,duration,class,frequency
01:04:32,01:04:34,00:00:02,4 Class 5 editing docs,
01:04:35,01:04:40,00:00:05,4 Class 5 editing docs,
01:04:40,01:14:45,00:10:05,idle,
01:14:46,01:14:51,00:00:05,2 Class 3 using github,
01:14:51,01:15:10,00:00:19,idle,
01:15:10,01:15:14,00:00:04,4 Class 5 editing docs,
01:15:14,01:15:19,00:00:05,2 Class 3 using github,
01:15:19,01:16:10,00:00:51,idle,
01:16:10,01:16:15,00:00:05,0 Class 1 browsing the web,
01:16:15,01:16:19,00:00:03,idle,
01:16:19,01:16:21,00:00:02,11 Class 12 socials,
01:16:21,01:16:26,00:00:05,2 Class 3 using github,
01:16:26,01:16:48,00:00:22,idle,
01:16:48,01:16:53,00:00:05,11 Class 12 socials,
01:16:53,01:17:02,00:00:09,idle,
01:17:02,01:17:07,00:00:05,0 Class 1 browsing the web,
01:17:07,01:17:35,00:00:28,idle,
01:17:35,01:17:40,00:00:05,11 Class 12 socials,
01:17:40,01:17:41,00:00:01,idle,
01:17:41,01:17:46,00:00:05,2 Class 3 using github,
01:17:46,01:17:53,00:00:07,idle,
01:17:53,01:17:58,00:00:05,11 Class 12 socials,
01:17:58,01:18:09,00:00:11,idle,
01:18:09,01:18:14,00:00:05,2 Class 3 using github,
01:18:14,01:18:26,00:00:11,idle,
01:18:26,01:18:31,00:00:05,5 Class 6 coding in VSC,
01:18:31,01:18:34,00:00:03,idle,
01:18:34,01:18:36,00:00:02,1 Class 2 reading technical documentation,
01:18:36,01:18:41,00:00:05,6 Class 7 watching YT,
01:18:41,01:18:45,00:00:04,idle,
01:18:45,01:18:50,00:00:05,2 Class 3 using github,
01:18:50,01:18:52,00:00:02,idle,
01:18:52,01:18:57,00:00:05,6 Class 7 watching YT,
01:18:58,01:19:03,00:00:05,0 Class 1 browsing the web,
01:19:03,01:19:06,00:00:03,idle,
01:19:06,01:19:08,00:00:02,6 Class 7 watching YT,
01:19:08,01:19:11,00:00:03,0 Class 1 browsing the web,
01:19:11,01:19:14,00:00:02,6 Class 7 watching YT,
01:19:14,01:19:19,00:00:05,4 Class 5 editing docs,
01:19:19,01:19:29,00:00:10,idle,
01:19:29,01:19:34,00:00:05,2 Class 3 using github,
01:19:34,01:19:39,00:00:05,6 Class 7 watching YT,
01:19:39,01:19:45,00:00:05,idle,
01:19:45,01:19:50,00:00:05,5 Class 6 coding in VSC,
01:19:50,01:20:28,00:00:38,idle,
01:20:28,01:20:31,00:00:03,6 Class 7 watching YT,
01:20:31,01:20:35,00:00:03,2 Class 3 using github,
01:20:35,01:20:39,00:00:04,11 Class 12 socials,
01:20:39,01:20:41,00:00:02,4 Class 5 editing docs,
01:20:41,01:20:46,00:00:05,2 Class 3 using github,
01:20:46,01:20:48,00:00:01,idle,
01:20:48,01:20:53,00:00:05,11 Class 12 socials,
01:20:53,01:20:58,00:00:05,idle,
01:20:58,01:21:02,00:00:03,2 Class 3 using github,
01:21:02,01:21:05,00:00:03,4 Class 5 editing docs,
01:21:05,01:21:10,00:00:05,2 Class 3 using github,
01:21:10,01:22:03,00:00:53,idle,
01:22:05,01:22:10,00:00:05,4 Class 5 editing docs,
01:22:10,01:23:07,00:00:56,idle,
01:23:07,01:23:12,00:00:05,2 Class 3 using github,
01:23:13,01:23:18,00:00:05,2 Class 3 using github,
01:23:18,01:24:39,00:01:21,idle,
01:24:39,01:24:44,00:00:05,11 Class 12 socials,
01:24:44,01:24:45,00:00:01,idle,
01:24:45,01:24:48,00:00:03,0 Class 1 browsing the web,
01:24:50,01:24:55,00:00:05,2 Class 3 using github,
01:24:55,01:24:56,00:00:01,idle,
01:24:56,01:24:58,00:00:02,11 Class 12 socials,
01:24:58,01:25:03,00:00:05,11 Class 12 socials,
01:25:03,01:25:07,00:00:03,idle,
01:25:07,01:25:12,00:00:05,0 Class 1 browsing the web,
01:25:12,01:25:16,00:00:04,idle,
01:25:16,01:25:21,00:00:05,11 Class 12 socials,
01:25:21,01:25:25,00:00:03,idle,
01:25:25,01:25:30,00:00:05,2 Class 3 using github,
01:25:30,01:25:31,00:00:01,idle,
01:25:31,01:25:36,00:00:04,11 Class 12 socials,
01:25:36,01:25:41,00:00:05,2 Class 3 using github,
01:25:41,01:26:01,00:00:20,idle,
01:26:02,01:26:07,00:00:05,5 Class 6 coding in VSC,
01:26:07,01:26:35,00:00:28,idle,
01:26:36,01:26:41,00:00:05,2 Class 3 using github,
01:26:41,01:26:43,00:00:01,idle,
01:26:43,01:26:48,00:00:05,5 Class 6 coding in VSC,
01:26:48,01:26:53,00:00:05,2 Class 3 using github,
01:26:53,01:27:17,00:00:24,idle,
01:27:18,01:27:22,00:00:04,1 Class 2 reading technical documentation,
01:27:22,01:27:27,00:00:05,0 Class 1 browsing the web,
