start_time,end_time,duration,class,frequency
00:56:52,00:56:57,00:00:05,0 Class 1 browsing the web,
00:56:57,01:05:14,00:08:17,idle,
01:05:14,01:05:19,00:00:05,10 Class 11 code reference,
01:05:19,01:06:07,00:00:48,idle,
01:06:07,01:06:12,00:00:05,0 Class 1 browsing the web,
01:06:12,01:06:20,00:00:07,idle,
01:06:20,01:06:22,00:00:02,9 Class 10 other,
01:06:22,01:06:27,00:00:05,0 Class 1 browsing the web,
01:06:27,01:07:23,00:00:56,idle,
01:07:23,01:07:26,00:00:02,5 Class 6 coding in VSC,
01:07:26,01:07:29,00:00:03,5 Class 6 coding in VSC,
01:07:29,01:07:34,00:00:05,0 Class 1 browsing the web,
01:07:34,01:07:45,00:00:10,idle,
01:07:46,01:07:51,00:00:05,0 Class 1 browsing the web,
01:07:51,01:07:52,00:00:01,idle,
01:07:53,01:07:58,00:00:05,6 Class 7 watching YT,
01:07:58,01:08:11,00:00:13,idle,
01:08:11,01:08:16,00:00:05,0 Class 1 browsing the web,
01:08:16,01:08:26,00:00:10,idle,
01:08:28,01:08:30,00:00:02,6 Class 7 watching YT,
01:08:31,01:08:36,00:00:05,6 Class 7 watching YT,
01:08:36,01:09:35,00:00:59,idle,
01:09:36,01:09:41,00:00:05,0 Class 1 browsing the web,
01:09:41,01:10:59,00:01:18,idle,
01:10:59,01:11:04,00:00:05,1 Class 2 reading technical documentation,
01:11:04,01:11:12,00:00:08,idle,
01:11:12,01:11:17,00:00:05,4 Class 5 editing docs,
01:11:17,01:23:25,00:12:07,idle,
01:23:25,01:23:27,00:00:02,9 Class 10 other,
01:23:27,01:23:31,00:00:04,0 Class 1 browsing the web,
01:23:31,01:23:35,00:00:04,9 Class 10 other,
01:23:37,01:23:40,00:00:02,9 Class 10 other,
01:23:40,01:23:43,00:00:03,0 Class 1 browsing the web,
01:23:43,01:23:46,00:00:02,9 Class 10 other,
01:23:46,01:23:51,00:00:05,0 Class 1 browsing the web,
01:23:51,01:23:52,00:00:01,idle,
01:23:55,01:24:00,00:00:05,0 Class 1 browsing the web,
01:24:00,01:26:04,00:02:04,idle,
01:26:06,01:26:11,00:00:05,0 Class 1 browsing the web,
01:26:11,01:28:42,00:02:31,idle,
01:28:44,01:28:49,00:00:05,0 Class 1 browsing the web,
01:28:49,01:29:01,00:00:12,idle,
01:29:02,01:29:07,00:00:05,0 Class 1 browsing the web,
01:29:07,01:40:02,00:10:55,idle,
01:40:03,01:40:06,00:00:02,0 Class 1 browsing the web,
01:40:06,01:40:09,00:00:03,5 Class 6 coding in VSC,
01:40:12,01:40:17,00:00:05,0 Class 1 browsing the web,
01:40:17,01:40:25,00:00:08,idle,
01:40:26,01:40:31,00:00:05,0 Class 1 browsing the web,
01:40:31,01:40:33,00:00:01,idle,
01:40:33,01:40:38,00:00:05,0 Class 1 browsing the web,
01:40:38,01:40:53,00:00:14,idle,
01:40:56,01:41:01,00:00:05,3 Class 4 cmd command,
01:41:01,01:41:05,00:00:04,idle,
01:41:06,01:41:12,00:00:05,0 Class 1 browsing the web,
01:41:12,01:41:17,00:00:05,2 Class 3 using github,
01:41:17,01:41:24,00:00:07,idle,
01:41:24,01:41:29,00:00:05,9 Class 10 other,
01:41:29,01:41:51,00:00:22,idle,
01:41:51,01:41:54,00:00:02,2 Class 3 using github,
01:41:59,01:42:01,00:00:02,4 Class 5 editing docs,
01:42:05,01:42:08,00:00:02,0 Class 1 browsing the web,
01:42:09,01:42:14,00:00:05,0 Class 1 browsing the web,
01:42:14,01:42:15,00:00:01,idle,
01:42:17,01:42:22,00:00:05,4 Class 5 editing docs,
01:42:22,01:42:24,00:00:01,idle,
01:42:24,01:42:26,00:00:02,0 Class 1 browsing the web,
01:42:26,01:42:31,00:00:05,2 Class 3 using github,
01:42:31,01:42:42,00:00:11,idle,
01:42:42,01:42:46,00:00:03,9 Class 10 other,
01:42:53,01:42:58,00:00:05,4 Class 5 editing docs,
01:42:58,01:42:59,00:00:01,idle,
01:42:59,01:43:05,00:00:05,2 Class 3 using github,
01:43:05,01:43:08,00:00:03,4 Class 5 editing docs,
01:43:11,01:43:15,00:00:03,0 Class 1 browsing the web,
01:43:17,01:43:19,00:00:02,2 Class 3 using github,
01:43:20,01:43:22,00:00:02,4 Class 5 editing docs,
01:43:23,01:43:27,00:00:04,4 Class 5 editing docs,
01:43:31,01:43:35,00:00:03,5 Class 6 coding in VSC,
01:43:36,01:43:41,00:00:05,9 Class 10 other,
01:43:42,01:43:47,00:00:05,2 Class 3 using github,
01:43:47,01:45:44,00:01:57,idle,
01:45:44,01:45:47,00:00:03,0 Class 1 browsing the web,
01:45:47,01:45:52,00:00:05,2 Class 3 using github,
01:45:52,01:45:57,00:00:04,idle,
01:45:58,01:46:03,00:00:05,2 Class 3 using github,
01:46:03,01:46:09,00:00:06,idle,
01:46:09,01:46:11,00:00:02,0 Class 1 browsing the web,
01:46:12,01:46:17,00:00:05,9 Class 10 other,
01:46:17,01:46:22,00:00:05,0 Class 1 browsing the web,
01:46:22,01:46:25,00:00:03,idle,
01:46:27,01:46:32,00:00:05,0 Class 1 browsing the web,
01:46:32,01:46:33,00:00:01,idle,
01:46:34,01:46:36,00:00:02,9 Class 10 other,
01:46:37,01:46:40,00:00:02,2 Class 3 using github,
01:46:40,01:46:45,00:00:05,9 Class 10 other,
01:46:45,01:48:47,00:02:02,idle,
01:48:48,01:48:53,00:00:05,0 Class 1 browsing the web,
01:48:53,01:49:59,00:01:05,idle,
01:49:59,01:50:01,00:00:02,1 Class 2 reading technical documentation,
01:50:02,01:50:04,00:00:02,0 Class 1 browsing the web,
01:50:04,01:50:09,00:00:05,4 Class 5 editing docs,
01:50:09,01:50:14,00:00:05,idle,
01:50:15,01:50:17,00:00:02,5 Class 6 coding in VSC,
01:50:17,01:50:19,00:00:02,0 Class 1 browsing the web,
01:50:19,01:50:21,00:00:02,10 Class 11 code reference,
01:50:23,01:50:28,00:00:05,0 Class 1 browsing the web,
01:50:28,01:50:36,00:00:08,idle,
01:50:36,01:50:41,00:00:05,4 Class 5 editing docs,
01:50:41,01:50:52,00:00:11,idle,
01:50:53,01:50:56,00:00:03,0 Class 1 browsing the web,
01:50:57,01:51:01,00:00:04,0 Class 1 browsing the web,
01:51:01,01:51:06,00:00:05,4 Class 5 editing docs,
01:51:06,01:51:11,00:00:05,0 Class 1 browsing the web,
01:51:11,01:51:35,00:00:24,idle,
01:51:38,01:51:42,00:00:04,5 Class 6 coding in VSC,
01:51:44,01:51:49,00:00:05,4 Class 5 editing docs,
01:51:49,01:51:50,00:00:01,idle,
01:51:50,01:51:55,00:00:05,0 Class 1 browsing the web,
01:51:55,01:51:56,00:00:01,idle,
01:51:56,01:51:59,00:00:03,4 Class 5 editing docs,
01:51:59,01:52:04,00:00:05,0 Class 1 browsing the web,
01:52:04,01:52:08,00:00:04,idle,
01:52:09,01:52:12,00:00:03,4 Class 5 editing docs,
01:52:12,01:52:14,00:00:02,0 Class 1 browsing the web,
01:52:14,01:52:19,00:00:05,10 Class 11 code reference,
01:52:19,01:52:23,00:00:03,4 Class 5 editing docs,
01:52:24,01:52:29,00:00:05,0 Class 1 browsing the web,
01:52:29,01:52:36,00:00:07,idle,
01:52:36,01:52:40,00:00:04,4 Class 5 editing docs,
01:52:40,01:52:45,00:00:05,0 Class 1 browsing the web,
01:52:45,01:52:50,00:00:05,idle,
01:52:50,01:52:55,00:00:05,4 Class 5 editing docs,
01:52:55,01:52:56,00:00:01,idle,
01:52:56,01:53:01,00:00:04,0 Class 1 browsing the web,
01:53:01,01:53:06,00:00:05,4 Class 5 editing docs,
01:53:06,01:53:14,00:00:07,idle,
01:53:14,01:53:19,00:00:05,0 Class 1 browsing the web,
01:53:19,01:53:23,00:00:04,idle,
01:53:23,01:53:26,00:00:03,10 Class 11 code reference,
01:53:26,01:53:29,00:00:02,10 Class 11 code reference,
01:53:29,01:53:33,00:00:04,0 Class 1 browsing the web,
01:53:33,01:53:35,00:00:02,10 Class 11 code reference,
01:53:35,01:53:40,00:00:05,0 Class 1 browsing the web,
01:53:40,01:53:45,00:00:05,idle,
01:53:45,01:53:47,00:00:02,5 Class 6 coding in VSC,
01:53:47,01:53:52,00:00:05,0 Class 1 browsing the web,
01:53:52,01:53:53,00:00:01,idle,
01:53:53,01:53:58,00:00:05,4 Class 5 editing docs,
01:53:58,01:56:45,00:02:47,idle,
01:56:46,01:56:51,00:00:05,4 Class 5 editing docs,
01:56:54,01:56:59,00:00:05,4 Class 5 editing docs,
01:56:59,01:57:40,00:00:41,idle,
01:57:40,01:57:45,00:00:04,0 Class 1 browsing the web,
01:57:46,01:57:51,00:00:05,4 Class 5 editing docs,
01:57:51,01:58:23,00:00:31,idle,
01:58:23,01:58:28,00:00:05,0 Class 1 browsing the web,
01:58:28,01:58:41,00:00:13,idle,
01:58:41,01:58:46,00:00:05,10 Class 11 code reference,
01:58:46,01:58:48,00:00:02,idle,
01:58:48,01:58:53,00:00:05,0 Class 1 browsing the web,
01:58:53,01:59:30,00:00:37,idle,
01:59:32,01:59:37,00:00:05,0 Class 1 browsing the web,
01:59:37,01:59:39,00:00:02,idle,
01:59:39,01:59:44,00:00:05,4 Class 5 editing docs,
01:59:44,02:00:00,00:00:15,idle,
02:00:00,02:00:02,00:00:02,0 Class 1 browsing the web,
02:00:05,02:00:07,00:00:02,10 Class 11 code reference,
02:00:07,02:00:12,00:00:05,0 Class 1 browsing the web,
02:00:12,02:00:14,00:00:02,idle,
02:00:14,02:00:20,00:00:05,10 Class 11 code reference,
02:00:20,02:00:25,00:00:05,0 Class 1 browsing the web,
02:00:25,02:00:28,00:00:03,idle,
02:00:28,02:00:33,00:00:05,4 Class 5 editing docs,
02:00:33,02:01:47,00:01:14,idle,
02:01:47,02:01:52,00:00:05,0 Class 1 browsing the web,
02:01:52,02:02:00,00:00:07,idle,
02:02:00,02:02:05,00:00:05,4 Class 5 editing docs,
02:02:05,02:02:39,00:00:33,idle,
02:02:39,02:02:44,00:00:04,0 Class 1 browsing the web,
02:02:44,02:02:49,00:00:05,10 Class 11 code reference,
02:02:49,02:02:50,00:00:01,idle,
02:02:50,02:02:53,00:00:03,9 Class 10 other,
02:02:54,02:02:59,00:00:05,0 Class 1 browsing the web,
02:03:00,02:03:05,00:00:05,4 Class 5 editing docs,
02:03:05,02:03:46,00:00:41,idle,
02:03:46,02:03:51,00:00:05,0 Class 1 browsing the web,
02:03:51,02:03:53,00:00:01,idle,
02:03:54,02:03:59,00:00:05,0 Class 1 browsing the web,
02:03:59,02:04:06,00:00:07,idle,
02:04:07,02:04:12,00:00:05,0 Class 1 browsing the web,
02:04:12,02:04:56,00:00:44,idle,
02:04:57,02:05:02,00:00:05,4 Class 5 editing docs,
02:05:02,02:06:10,00:01:08,idle,
02:06:10,02:06:15,00:00:05,0 Class 1 browsing the web,
02:06:15,02:06:24,00:00:09,idle,
02:06:25,02:06:29,00:00:04,9 Class 10 other,
02:06:30,02:06:33,00:00:02,9 Class 10 other,
02:06:33,02:06:38,00:00:04,9 Class 10 other,
02:06:38,02:06:40,00:00:02,0 Class 1 browsing the web,
02:06:40,02:06:45,00:00:05,10 Class 11 code reference,
02:06:45,02:06:49,00:00:03,idle,
02:06:49,02:06:54,00:00:05,4 Class 5 editing docs,
02:06:54,02:07:44,00:00:50,idle,
02:07:45,02:07:48,00:00:02,4 Class 5 editing docs,
02:07:54,02:07:56,00:00:02,9 Class 10 other,
02:07:57,02:08:02,00:00:05,4 Class 5 editing docs,
02:08:02,02:08:05,00:00:02,idle,
02:08:09,02:08:14,00:00:05,0 Class 1 browsing the web,
02:08:14,02:12:04,00:03:50,idle,
02:12:07,02:12:12,00:00:05,0 Class 1 browsing the web,
