start_time,end_time,duration,class,frequency
01:03:29,01:03:31,00:00:02,2 Class 3 using github,
01:03:31,01:03:36,00:00:05,0 Class 1 browsing the web,
01:03:36,01:03:50,00:00:13,idle,
01:03:50,01:03:55,00:00:05,3 Class 4 cmd command,
01:03:55,01:04:00,00:00:05,0 Class 1 browsing the web,
01:04:00,01:05:15,00:01:15,idle,
01:05:18,01:05:23,00:00:05,0 Class 1 browsing the web,
01:05:23,01:05:26,00:00:03,idle,
01:05:26,01:05:31,00:00:05,4 Class 5 editing docs,
01:05:31,01:06:45,00:01:13,idle,
01:06:45,01:06:50,00:00:05,0 Class 1 browsing the web,
01:06:50,01:06:52,00:00:02,idle,
01:06:55,01:06:58,00:00:02,4 Class 5 editing docs,
01:06:58,01:07:03,00:00:05,0 Class 1 browsing the web,
01:07:04,01:07:09,00:00:05,0 Class 1 browsing the web,
01:07:09,01:07:32,00:00:22,idle,
01:07:34,01:07:37,00:00:02,4 Class 5 editing docs,
01:07:40,01:07:45,00:00:05,0 Class 1 browsing the web,
01:07:45,01:07:47,00:00:02,idle,
01:07:47,01:07:52,00:00:05,9 Class 10 other,
01:07:52,01:07:54,00:00:02,idle,
01:07:57,01:08:02,00:00:05,0 Class 1 browsing the web,
01:08:02,01:08:04,00:00:01,idle,
01:08:04,01:08:09,00:00:05,4 Class 5 editing docs,
01:08:09,01:08:16,00:00:07,idle,
01:08:17,01:08:23,00:00:05,4 Class 5 editing docs,
01:08:24,01:08:29,00:00:05,4 Class 5 editing docs,
01:08:29,01:08:32,00:00:03,idle,
01:08:32,01:08:36,00:00:04,2 Class 3 using github,
01:08:38,01:08:40,00:00:02,0 Class 1 browsing the web,
01:08:42,01:08:45,00:00:03,2 Class 3 using github,
01:08:48,01:08:53,00:00:05,0 Class 1 browsing the web,
01:08:53,01:08:58,00:00:04,4 Class 5 editing docs,
01:08:58,01:09:03,00:00:05,4 Class 5 editing docs,
01:09:03,01:09:13,00:00:09,idle,
01:09:13,01:09:15,00:00:02,4 Class 5 editing docs,
01:09:19,01:09:24,00:00:05,0 Class 1 browsing the web,
01:09:24,01:09:32,00:00:08,idle,
01:09:32,01:09:34,00:00:02,3 Class 4 cmd command,
01:09:35,01:09:40,00:00:05,3 Class 4 cmd command,
01:09:40,01:09:44,00:00:04,idle,
01:09:44,01:09:49,00:00:05,0 Class 1 browsing the web,
01:09:49,01:10:18,00:00:29,idle,
01:10:18,01:10:21,00:00:03,4 Class 5 editing docs,
01:10:21,01:10:26,00:00:05,0 Class 1 browsing the web,
01:10:26,01:10:28,00:00:02,idle,
01:10:29,01:10:31,00:00:02,7 Class 8 using file explorer,
01:10:32,01:10:37,00:00:05,0 Class 1 browsing the web,
01:10:37,01:13:07,00:02:30,idle,
01:13:08,01:13:13,00:00:05,0 Class 1 browsing the web,
01:13:13,01:13:14,00:00:01,idle,
01:13:16,01:13:21,00:00:05,4 Class 5 editing docs,
01:13:21,01:13:26,00:00:05,0 Class 1 browsing the web,
01:13:26,01:13:43,00:00:16,idle,
01:13:43,01:13:48,00:00:05,0 Class 1 browsing the web,
01:13:48,01:14:21,00:00:32,idle,
01:14:21,01:14:26,00:00:05,4 Class 5 editing docs,
01:14:26,01:14:27,00:00:01,idle,
01:14:27,01:14:32,00:00:05,0 Class 1 browsing the web,
01:14:32,01:14:35,00:00:03,idle,
01:14:35,01:14:39,00:00:03,9 Class 10 other,
01:14:39,01:14:44,00:00:05,0 Class 1 browsing the web,
01:14:48,01:14:50,00:00:02,2 Class 3 using github,
01:14:50,01:14:55,00:00:05,0 Class 1 browsing the web,
01:14:55,01:16:46,00:01:51,idle,
01:16:48,01:16:52,00:00:04,0 Class 1 browsing the web,
01:16:52,01:16:56,00:00:03,4 Class 5 editing docs,
01:16:58,01:17:02,00:00:03,4 Class 5 editing docs,
01:17:02,01:17:07,00:00:05,2 Class 3 using github,
01:17:07,01:17:16,00:00:09,idle,
01:17:21,01:17:26,00:00:05,3 Class 4 cmd command,
01:17:26,01:17:28,00:00:02,idle,
01:17:28,01:17:33,00:00:05,0 Class 1 browsing the web,
01:17:33,01:17:54,00:00:20,idle,
01:17:58,01:18:03,00:00:05,6 Class 7 watching YT,
01:18:03,01:18:05,00:00:02,idle,
01:18:06,01:18:11,00:00:05,6 Class 7 watching YT,
01:18:11,01:18:20,00:00:09,idle,
01:18:21,01:18:26,00:00:05,6 Class 7 watching YT,
01:18:26,01:18:37,00:00:10,idle,
01:18:37,01:18:41,00:00:04,9 Class 10 other,
01:18:41,01:18:45,00:00:03,0 Class 1 browsing the web,
01:18:45,01:18:50,00:00:05,9 Class 10 other,
01:18:50,01:19:07,00:00:17,idle,
01:19:07,01:19:12,00:00:05,0 Class 1 browsing the web,
01:19:12,01:19:28,00:00:15,idle,
01:19:28,01:19:33,00:00:05,9 Class 10 other,
01:19:33,01:19:34,00:00:01,idle,
01:19:34,01:19:39,00:00:05,6 Class 7 watching YT,
01:19:39,01:19:40,00:00:01,idle,
01:19:41,01:19:46,00:00:05,9 Class 10 other,
01:19:46,01:19:50,00:00:04,idle,
01:19:50,01:19:53,00:00:03,0 Class 1 browsing the web,
01:19:53,01:19:56,00:00:03,4 Class 5 editing docs,
01:19:56,01:19:59,00:00:03,0 Class 1 browsing the web,
01:19:59,01:20:02,00:00:02,9 Class 10 other,
01:20:03,01:20:08,00:00:05,9 Class 10 other,
01:20:08,01:20:10,00:00:01,idle,
01:20:12,01:20:15,00:00:03,0 Class 1 browsing the web,
01:20:17,01:20:19,00:00:02,0 Class 1 browsing the web,
01:20:19,01:20:24,00:00:05,9 Class 10 other,
01:20:26,01:20:31,00:00:05,9 Class 10 other,
01:20:31,01:21:13,00:00:42,idle,
01:21:15,01:21:20,00:00:05,0 Class 1 browsing the web,
01:21:20,01:25:03,00:03:43,idle,
01:25:03,01:25:05,00:00:02,0 Class 1 browsing the web,
01:25:06,01:25:11,00:00:05,4 Class 5 editing docs,
01:25:11,01:25:25,00:00:14,idle,
01:25:27,01:25:32,00:00:05,0 Class 1 browsing the web,
01:25:32,01:25:58,00:00:26,idle,
01:25:58,01:26:03,00:00:05,9 Class 10 other,
01:26:03,01:26:12,00:00:09,idle,
01:26:12,01:26:17,00:00:05,0 Class 1 browsing the web,
01:26:17,01:26:46,00:00:28,idle,
01:26:46,01:26:49,00:00:03,3 Class 4 cmd command,
01:26:49,01:26:54,00:00:05,0 Class 1 browsing the web,
01:26:54,01:27:47,00:00:52,idle,
01:27:47,01:27:50,00:00:03,2 Class 3 using github,
01:27:51,01:27:56,00:00:05,9 Class 10 other,
01:27:56,01:28:00,00:00:04,idle,
01:28:00,01:28:03,00:00:02,0 Class 1 browsing the web,
01:28:05,01:28:10,00:00:05,9 Class 10 other,
01:28:10,01:28:16,00:00:06,idle,
01:28:16,01:28:21,00:00:05,0 Class 1 browsing the web,
01:28:21,01:28:28,00:00:07,idle,
01:28:28,01:28:33,00:00:05,9 Class 10 other,
01:28:33,01:28:37,00:00:03,idle,
01:28:37,01:28:41,00:00:04,0 Class 1 browsing the web,
01:28:41,01:28:46,00:00:05,9 Class 10 other,
01:28:46,01:28:49,00:00:02,idle,
01:28:49,01:28:54,00:00:05,0 Class 1 browsing the web,
01:28:54,01:28:55,00:00:01,idle,
01:28:55,01:28:58,00:00:03,1 Class 2 reading technical documentation,
01:28:58,01:29:03,00:00:05,9 Class 10 other,
01:29:05,01:29:10,00:00:05,0 Class 1 browsing the web,
01:29:10,01:29:17,00:00:07,idle,
01:29:17,01:29:22,00:00:05,9 Class 10 other,
01:29:22,01:29:37,00:00:15,idle,
01:29:37,01:29:42,00:00:05,0 Class 1 browsing the web,
01:29:42,01:29:57,00:00:15,idle,
01:29:57,01:30:00,00:00:02,11 Class 12 socials,
01:30:02,01:30:07,00:00:05,9 Class 10 other,
01:30:07,01:30:19,00:00:12,idle,
01:30:19,01:30:24,00:00:05,6 Class 7 watching YT,
01:30:24,01:34:51,00:04:26,idle,
01:34:51,01:34:56,00:00:05,5 Class 6 coding in VSC,
01:34:56,01:35:04,00:00:08,idle,
01:35:04,01:35:09,00:00:05,2 Class 3 using github,
