start_time,end_time,duration,class,frequency
01:19:55,01:20:00,00:00:05,0 Class 1 browsing the web,
01:20:00,01:20:40,00:00:39,idle,
01:20:40,01:20:45,00:00:05,0 Class 1 browsing the web,
01:20:45,01:22:30,00:01:44,idle,
01:22:30,01:22:32,00:00:02,9 Class 10 other,
01:22:33,01:22:38,00:00:05,9 Class 10 other,
01:22:38,01:23:11,00:00:33,idle,
01:23:11,01:23:16,00:00:05,4 Class 5 editing docs,
01:23:16,01:23:19,00:00:02,idle,
01:23:19,01:23:24,00:00:05,9 Class 10 other,
01:23:24,01:24:42,00:01:18,idle,
01:24:42,01:24:46,00:00:04,4 Class 5 editing docs,
01:24:47,01:24:50,00:00:03,4 Class 5 editing docs,
01:24:50,01:24:55,00:00:05,0 Class 1 browsing the web,
01:24:55,01:24:58,00:00:03,idle,
01:25:00,01:25:02,00:00:02,4 Class 5 editing docs,
01:25:03,01:25:05,00:00:02,4 Class 5 editing docs,
01:25:06,01:25:11,00:00:05,9 Class 10 other,
01:25:11,01:25:15,00:00:04,idle,
01:25:15,01:25:21,00:00:05,4 Class 5 editing docs,
01:25:21,01:25:26,00:00:05,0 Class 1 browsing the web,
01:25:26,01:25:42,00:00:16,idle,
01:25:42,01:25:44,00:00:02,9 Class 10 other,
01:25:44,01:25:46,00:00:02,0 Class 1 browsing the web,
01:25:47,01:25:52,00:00:05,4 Class 5 editing docs,
01:25:52,01:25:54,00:00:02,0 Class 1 browsing the web,
01:25:59,01:26:04,00:00:05,4 Class 5 editing docs,
01:26:04,01:29:14,00:03:10,idle,
01:29:14,01:29:19,00:00:04,0 Class 1 browsing the web,
01:29:19,01:29:23,00:00:04,0 Class 1 browsing the web,
01:29:23,01:29:28,00:00:05,4 Class 5 editing docs,
01:29:28,01:31:01,00:01:32,idle,
01:31:02,01:31:07,00:00:05,2 Class 3 using github,
01:31:09,01:31:14,00:00:05,5 Class 6 coding in VSC,
01:31:14,01:31:43,00:00:29,idle,
01:31:44,01:31:49,00:00:05,5 Class 6 coding in VSC,
01:31:49,01:32:19,00:00:30,idle,
01:32:19,01:32:24,00:00:05,5 Class 6 coding in VSC,
01:32:24,01:33:47,00:01:22,idle,
01:33:50,01:33:54,00:00:04,5 Class 6 coding in VSC,
01:33:56,01:33:58,00:00:02,0 Class 1 browsing the web,
01:34:00,01:34:04,00:00:04,8 Class 9 preview output,
01:34:05,01:34:10,00:00:05,5 Class 6 coding in VSC,
01:34:10,01:34:33,00:00:23,idle,
01:34:33,01:34:38,00:00:05,8 Class 9 preview output,
01:34:38,01:34:44,00:00:05,idle,
01:34:44,01:34:46,00:00:02,5 Class 6 coding in VSC,
01:34:46,01:34:51,00:00:05,8 Class 9 preview output,
01:34:51,01:34:56,00:00:04,idle,
01:34:56,01:35:01,00:00:05,5 Class 6 coding in VSC,
01:35:01,01:35:08,00:00:07,idle,
01:35:08,01:35:13,00:00:05,5 Class 6 coding in VSC,
01:35:13,01:35:53,00:00:40,idle,
01:35:53,01:35:56,00:00:02,8 Class 9 preview output,
01:35:56,01:36:01,00:00:05,5 Class 6 coding in VSC,
01:36:01,01:36:04,00:00:03,idle,
01:36:05,01:36:08,00:00:03,8 Class 9 preview output,
01:36:08,01:36:13,00:00:05,8 Class 9 preview output,
01:36:13,01:36:18,00:00:05,idle,
01:36:18,01:36:23,00:00:05,5 Class 6 coding in VSC,
01:36:23,01:36:42,00:00:18,idle,
01:36:42,01:36:44,00:00:02,8 Class 9 preview output,
01:36:46,01:36:49,00:00:02,8 Class 9 preview output,
01:36:49,01:36:51,00:00:02,5 Class 6 coding in VSC,
01:36:52,01:36:54,00:00:02,8 Class 9 preview output,
01:36:54,01:36:59,00:00:05,5 Class 6 coding in VSC,
01:36:59,01:37:16,00:00:17,idle,
01:37:17,01:37:20,00:00:03,0 Class 1 browsing the web,
